term,Category,Freq,Term,Total,loglift,logprob
8044,Topic4,74.54926639297143,진출,706,0.9466060976615254,0.00392683555861903
1919,Topic4,52.691168463761485,기금,204,0.9812359676003664,0.0036506604496718154
5804,Topic4,50.52688587697864,언론사,97,0.9939122953632715,0.003564923620873088
6527,Topic4,64.44172180095097,유튜브,473,0.9594907736615425,0.0032693974894491885
4285,Topic4,68.30744854379287,비용,718,0.9404345190361116,0.003224256805109982
1387,Topic4,84.22513734065508,공개,4575,0.7379728885136545,0.003212610016391559
7113,Topic4,55.687940537298786,작업,897,0.908590675469621,0.0030760461954643546
8048,Topic4,91.33117104556727,진행,7842,0.638925593189486,0.003057063176785009
6687,Topic4,67.69982295676643,이름,1192,0.9004212337586842,0.003043159148714196
5555,Topic4,47.673682631149184,아프리카,290,0.9672590737959419,0.0030106612587255106
2429,Topic4,72.5760741485262,뉴스,4682,0.7027699908351334,0.002984112138594242
5243,Topic4,78.25704234712714,시장,3917,0.7537743790848709,0.0029092438478681786
8164,Topic4,65.53942719962656,참여,2957,0.772921390209763,0.002886893025716622
6117,Topic4,83.50856370334466,예정,5612,0.6940293686527578,0.002884925597752325
1740,Topic4,41.395254143688504,궁금증,311,0.9584315025454482,0.0028078442428127186
4089,Topic4,55.326766002417735,부문,858,0.9118998020118974,0.0027760811024813187
6175,Topic4,50.79439204760461,온라인,1304,0.8588864880301348,0.0027463143576324607
993,Topic4,63.80699714660919,개발,2324,0.8091356481122997,0.0027176422537264996
7842,Topic4,31.85830748420323,중소기업들,62,0.993739002389586,0.002667221515701307
4371,Topic4,59.41499753680045,사업,3348,0.7306809652369077,0.002655380755532363
2007,Topic4,40.839496227882115,기획,610,0.9150746813253161,0.0026461489987891565
4707,Topic4,44.07884907606288,선정,1512,0.8184860421256477,0.0025908726518288614
4418,Topic4,74.13515540265087,사진,12875,0.465148623932221,0.0025315615859399995
348,Topic4,44.83109093900453,21일,1773,0.795732136969925,0.002498709623452033
7589,Topic4,52.351011780515485,제작,1715,0.8254258867301191,0.002498344339880634
3424,Topic4,114.27392096574185,무단,21575,0.444323043966644,0.0024852559688852676
5462,Topic4,23.511801359227054,썼다고,34,0.997038218111448,0.002480175454462454
1890,Topic4,105.39135015818657,금지,19890,0.4444224136927787,0.0024642385228443174
7204,Topic4,108.93492555969543,재배포,20443,0.4458245315346036,0.0024631407420736776
4548,Topic4,41.79094166337152,상품,1254,0.8381091769557326,0.002455904327002868
3537,Topic4,36.55248299423012,미디어,1553,0.7835320776708937,0.0024526002796186144
8616,Topic4,23.2311221824964,캠핑,71,0.9864918885333731,0.0024199007966384557
1537,Topic4,40.055584787554835,광고,573,0.9186091002450817,0.002419619167997955
5119,Topic4,30.701445461888824,스케치북,110,0.9830906742245838,0.002399818271322871
